Year,Geographic Level,Location,Race/Ethnicity,Tenure,Number Over 30%,Number Over 50%,Share Over 30%,Share Over 50%
2014,State,NH,Multiracial,Owned Without Mortgage,210,82,0.3097345130884956,0.1209439528938053
2014,State,NH,Multiracial,Rented,1569,296,0.4559721009970938,0.0860215053961057
2014,State,NH,Multiracial,Total,2133,732,0.3353773583735849,0.1150943396459119
2014,State,NH,NHPI,Owned,0,0,0.0,0.0
2014,State,NH,NHPI,Owned With Mortgage,0,0,0.0,0.0
2014,State,NH,NHPI,Total,0,0,0.0,0.0
2014,State,NH,Other,Owned,0,0,0.0,0.0
2014,State,NH,Other,Owned Without Mortgage,0,0,0.0,0.0
2014,State,NH,Other,Rented,113,113,1.0,1.0
2014,State,NH,Other,Total,113,113,0.565,0.565
2014,State,NH,White,Owned,96009,33565,0.2748808246000143,0.0960990624156009
2014,State,NH,White,Owned With Mortgage,70535,24554,0.3009801536851645,0.1047744621589667
2014,State,NH,White,Owned Without Mortgage,25474,9011,0.2216595314127075,0.0784083394911506
2014,State,NH,White,Rented,59129,29657,0.4615774929452467,0.2315108271784593
2014,State,NH,White,Total,155138,63222,0.3249800471962076,0.132436208791695
2014,State,NJ,AIAN,Owned,414,200,0.3267561168460931,0.1578531965390686
2014,State,NJ,AIAN,Owned With Mortgage,284,177,0.3817204301008065,0.2379032257997311
2014,State,NJ,AIAN,Owned Without Mortgage,130,23,0.248565965583174,0.0439770554722753
2014,State,NJ,AIAN,Rented,1700,453,0.7095158597796327,0.1890651085141903
2014,State,NJ,AIAN,Total,2114,653,0.5771225771067432,0.1782691782915642
2014,State,NJ,All,Owned,701619,309790,0.348315387680747,0.1537937597604622
2014,State,NJ,All,Owned With Mortgage,534494,228433,0.3854342439470964,0.1647275753479201
2014,State,NJ,All,Owned Without Mortgage,167125,81357,0.266296891744304,0.1296342033143188
2014,State,NJ,All,Rented,578092,306277,0.5232207893732314,0.2772058664266901
2014,State,NJ,All,Total,1279711,616067,0.4102698999784631,0.1975084580949934
2014,State,NJ,Asian,Owned,50092,21865,0.3229491708516324,0.1409662943555716
2014,State,NJ,Asian,Owned With Mortgage,42697,17748,0.374831006972408,0.1558072162474673
2014,State,NJ,Asian,Owned Without Mortgage,7395,4117,0.1794990047868828,0.0999320355880625
2014,State,NJ,Asian,Rented,29296,15253,0.334272771871316,0.174039547679157
2014,State,NJ,Asian,Total,79388,37118,0.3270373925409332,0.1529069120943196
2014,State,NJ,Black,Owned,69810,32261,0.4504016258870351,0.2081421981282299
2014,State,NJ,Black,Owned With Mortgage,60315,27733,0.4802532049595189,0.2208217214785014
2014,State,NJ,Black,Owned Without Mortgage,9495,4528,0.3229042680378506,0.1539874171265771
2014,State,NJ,Black,Rented,132079,71892,0.5594718695261142,0.3045264700955489
2014,State,NJ,Black,Total,201889,104153,0.5162437702969497,0.2663262358182513
2014,State,NJ,Hispanic,Owned,75621,34429,0.4384919139966832,0.1996381706657543
2014,State,NJ,Hispanic,Owned With Mortgage,66873,30777,0.4826842014191232,0.2221460330085172
2014,State,NJ,Hispanic,Owned Without Mortgage,8748,3652,0.2579541768545985,0.107687317485507
2014,State,NJ,Hispanic,Rented,185437,102323,0.5998731912646194,0.3310063502011956
2014,State,NJ,Hispanic,Total,261058,136752,0.5420819628028651,0.283962922322874
2014,State,NJ,Multiracial,Owned,6272,3174,0.4039415212060282,0.2044181104222966
2014,State,NJ,Multiracial,Owned With Mortgage,4497,2364,0.3946121445413303,0.2074412074118989
2014,State,NJ,Multiracial,Owned Without Mortgage,1775,810,0.4296780439339143,0.1960784313468893
2014,State,NJ,Multiracial,Rented,9338,4364,0.6016364925192964,0.2811674505793441
2014,State,NJ,Multiracial,Total,15610,7538,0.5027699046310551,0.242785364638463
2014,State,NJ,NHPI,Owned,31,31,0.1099290780141844,0.1099290780141844
2014,State,NJ,NHPI,Owned With Mortgage,0,0,0.0,0.0
2014,State,NJ,NHPI,Owned Without Mortgage,31,31,1.0,1.0
2014,State,NJ,NHPI,Rented,0,0,0.0,0.0
2014,State,NJ,NHPI,Total,31,31,0.0529914529914529,0.0529914529914529
2014,State,NJ,Other,Owned,2207,820,0.6491176471358824,0.2411764705694117
2014,State,NJ,Other,Owned With Mortgage,2207,820,0.7741143457818309,0.2876183794801824
2014,State,NJ,Other,Owned Without Mortgage,0,0,0.0,0.0
2014,State,NJ,Other,Rented,3454,975,0.5314663792569625,0.1500230805176181
2014,State,NJ,Other,Total,5661,1795,0.5718759471023336,0.1813314477088594
2014,State,NJ,White,Owned,497172,217010,0.3289730262496504,0.143593035031624
2014,State,NJ,White,Owned With Mortgage,357621,148814,0.3599803109304189,0.149795761361767
2014,State,NJ,White,Owned Without Mortgage,139551,68196,0.2694872344444779,0.1316934413893044
2014,State,NJ,White,Rented,216788,111017,0.4846514809468352,0.2481897220903093
2014,State,NJ,White,Total,713960,328027,0.3645271705324682,0.167481027167431
2014,State,NM,AIAN,Owned,3723,1350,0.1252565353449517,0.0454193720078053
2014,State,NM,AIAN,Owned With Mortgage,1804,865,0.2290793650063492,0.1098412698652698
2014,State,NM,AIAN,Owned Without Mortgage,1919,485,0.0878341268014463,0.0221988282445075
2014,State,NM,AIAN,Rented,7088,3987,0.4576741784394007,0.2574417252830761
2014,State,NM,AIAN,Total,10811,5337,0.2391285112644548,0.1180491040606945
2014,State,NM,All,Owned,113209,48084,0.2260350965487544,0.0960053669992871
2014,State,NM,All,Owned With Mortgage,88192,37149,0.3052682589618795,0.1285877466170751
2014,State,NM,All,Owned Without Mortgage,25017,10935,0.1180342255719731,0.0515930869482229
2014,State,NM,All,Rented,109871,56746,0.4971740930936101,0.2567796877703526
2014,State,NM,All,Total,223080,104830,0.3090444117227398,0.1452264913391786
2014,State,NM,Asian,Owned,1636,852,0.2849181469312086,0.1483803551987112
2014,State,NM,Asian,Owned With Mortgage,1565,852,0.3951022470565513,0.2150971976682655
2014,State,NM,Asian,Owned Without Mortgage,71,0,0.0398652442335766,0.0
2014,State,NM,Asian,Rented,1577,1206,0.3304001675711293,0.2526712760092185
2014,State,NM,Asian,Total,3213,2058,0.3055634807242035,0.1957203994364241
2014,State,NM,Black,Owned,1425,765,0.2592323085424777,0.1391668182122976
2014,State,NM,Black,Owned With Mortgage,1425,765,0.3819351379994639,0.2050388636186008
2014,State,NM,Black,Owned Without Mortgage,0,0,0.0,0.0
2014,State,NM,Black,Rented,3590,2453,0.5561580171285826,0.3800154917792409
2014,State,NM,Black,Total,5015,3218,0.4195950466945281,0.2692436411958668
2014,State,NM,Hispanic,Owned,50777,20471,0.2618194380607768,0.1055538082618142
2014,State,NM,Hispanic,Owned With Mortgage,38361,14925,0.3435918565835087,0.1336802601324442
2014,State,NM,Hispanic,Owned Without Mortgage,12416,5546,0.1508773635579643,0.0673941574630097
2014,State,NM,Hispanic,Rented,48655,23616,0.5289449364423765,0.2567375114708267
2014,State,NM,Hispanic,Total,99432,44087,0.3477567465766637,0.1541913236068395
2014,State,NM,Multiracial,Owned,685,66,0.2311846101711103,0.0222747215659804
2014,State,NM,Multiracial,Owned With Mortgage,685,66,0.3052584671011586,0.0294117647058823
2014,State,NM,Multiracial,Owned Without Mortgage,0,0,0.0,0.0
2014,State,NM,Multiracial,Rented,3029,2054,0.7557385230746008,0.5124750499790419
2014,State,NM,Multiracial,Total,3714,2120,0.5327786544173002,0.3041170563612108
2014,State,NM,NHPI,Rented,0,0,0.0,0.0
2014,State,NM,NHPI,Total,0,0,0.0,0.0
2014,State,NM,Other,Owned,0,0,0.0,0.0
2014,State,NM,Other,Owned With Mortgage,0,0,0.0,0.0
2014,State,NM,Other,Owned Without Mortgage,0,0,0.0,0.0
2014,State,NM,Other,Rented,338,338,0.6389413988657845,0.6389413988657845
2014,State,NM,Other,Total,338,338,0.290378006718213,0.290378006718213
2014,State,NM,White,Owned,54963,24580,0.2095041699980903,0.093692347558247
2014,State,NM,White,Owned With Mortgage,44352,19676,0.2786332195775081,0.1236108231469182
2014,State,NM,White,Owned Without Mortgage,10611,4904,0.1028486687966385,0.047532736860232
2014,State,NM,White,Rented,45594,23092,0.4670176589064408,0.2365305035297455
2014,State,NM,White,Total,100557,47672,0.2793436228332333,0.1324310509604196
2014,State,NV,AIAN,Owned,507,271,0.1021971378980044,0.0546260835248941
2014,State,NV,AIAN,Owned With Mortgage,294,217,0.1027972028122377,0.0758741258496503
2014,State,NV,AIAN,Owned Without Mortgage,213,54,0.1013802954007615,0.0257020465159447
2014,State,NV,AIAN,Rented,1421,698,0.3772232545508362,0.1852933368455004
2014,State,NV,AIAN,Total,1928,969,0.2208982582974335,0.1110219980891384
2014,State,NV,All,Owned,138617,56123,0.2534594990443298,0.1026202229105412
2014,State,NV,All,Owned With Mortgage,117694,46523,0.3137101246066269,0.1240057786904906
2014,State,NV,All,Owned Without Mortgage,20923,9600,0.121835184984336,0.0559010551788717
2014,State,NV,All,Rented,214896,102038,0.4788320646757562,0.2273614502975877
2014,State,NV,All,Total,353513,158161,0.3550425230672467,0.1588453055854119
2014,State,NV,Asian,Owned,10582,3412,0.2511153297841718,0.0809682012116516
2014,State,NV,Asian,Owned With Mortgage,9527,2955,0.3251202948384807,0.1008429170544654
2014,State,NV,Asian,Owned Without Mortgage,1055,457,0.0821843110137103,0.0356002181653813
2014,State,NV,Asian,Rented,10046,4275,0.379638727193825,0.1615524146898193
2014,State,NV,Asian,Total,20628,7687,0.3006909420313839,0.1120521266904026
2014,State,NV,Black,Owned,8536,3259,0.3587609800830917,0.1369730592114487
2014,State,NV,Black,Owned With Mortgage,7511,2847,0.4007576565328674,0.1519048127143314
2014,State,NV,Black,Owned Without Mortgage,1025,412,0.2029301130122748,0.081568006397149
2014,State,NV,Black,Rented,35186,19418,0.5882962714218691,0.3246614277574653
2014,State,NV,Black,Total,43722,22677,0.5229716639176225,0.2712462470973409
2014,State,NV,Hispanic,Owned,27939,11451,0.3125692230023718,0.1281087429823013
2014,State,NV,Hispanic,Owned With Mortgage,25010,9594,0.3652481233659783,0.1401115752343079
2014,State,NV,Hispanic,Owned Without Mortgage,2929,1857,0.1400698195660656,0.0888049351731624
2014,State,NV,Hispanic,Rented,56234,25114,0.4937224535255755,0.2204955309972519
2014,State,NV,Hispanic,Total,84173,36565,0.4140680725952194,0.1798723946105183
2014,State,NV,Multiracial,Owned,2102,606,0.2440780305781467,0.0703669298698328
2014,State,NV,Multiracial,Owned With Mortgage,1624,446,0.2466585661540097,0.067739975688791
2014,State,NV,Multiracial,Owned Without Mortgage,478,160,0.2357001973096647,0.0788954634674556
2014,State,NV,Multiracial,Rented,5555,3083,0.4372982760752578,0.242698575137133
2014,State,NV,Multiracial,Total,7657,3689,0.3592305887288295,0.1730706073874736
2014,State,NV,NHPI,Owned,324,263,0.2297872340595744,0.1865248225822695
2014,State,NV,NHPI,Owned With Mortgage,324,263,0.3745664740531791,0.3040462426277456
2014,State,NV,NHPI,Owned Without Mortgage,0,0,0.0,0.0
2014,State,NV,NHPI,Rented,2194,809,0.6678843226407915,0.2462709285105023
2014,State,NV,NHPI,Total,2518,1072,0.5363152289780617,0.2283280085211927
2014,State,NV,Other,Owned,289,253,0.2925101214574899,0.2560728744939271
2014,State,NV,Other,Owned With Mortgage,289,253,0.4268833087149187,0.3737075332348596
2014,State,NV,Other,Owned Without Mortgage,0,0,0.0,0.0
2014,State,NV,Other,Rented,642,262,0.4176968119713728,0.1704619388783344
2014,State,NV,Other,Total,931,515,0.3687128712871287,0.2039603960617821
2014,State,NV,White,Owned,88338,36608,0.2351848055091251,0.0974625344059492
2014,State,NV,White,Owned With Mortgage,73115,29948,0.2952197139041681,0.1209223824902226
2014,State,NV,White,Owned Without Mortgage,15223,6660,0.1189780222047941,0.052052396170155
2014,State,NV,White,Rented,103618,48379,0.4558043373458452,0.2128139707233493
2014,State,NV,White,Total,191956,84987,0.3183661419684978,0.1409540899969764
2014,State,NY,AIAN,Owned,2420,806,0.2459349593330284,0.0819105691160569
2014,State,NY,AIAN,Owned With Mortgage,1516,437,0.3177530915900231,0.0915950534726472
2014,State,NY,AIAN,Owned Without Mortgage,904,369,0.1783389229220753,0.0727954231814953
2014,State,NY,AIAN,Rented,2488,1809,0.3872976339033313,0.2816002490291096
2014,State,NY,AIAN,Total,4908,2615,0.3017707821179906,0.1607845548646704
2014,State,NY,All,Owned,1174172,522518,0.3065551950517632,0.1364200537731925
2014,State,NY,All,Owned With Mortgage,870632,384015,0.3621880579741494,0.1597525097617912
2014,State,NY,All,Owned Without Mortgage,303540,138503,0.2128011598571363,0.0970995553815193
2014,State,NY,All,Rented,1720484,945090,0.5346525177136863,0.2936933723093505
2014,State,NY,All,Total,2894656,1467608,0.4106965759273018,0.2082256339027752
2014,State,NY,Asian,Owned,88413,46580,0.3968623754564458,0.2090851962320495
2014,State,NY,Asian,Owned With Mortgage,71341,38311,0.4980000698665806,0.2674322013155143
2014,State,NY,Asian,Owned Without Mortgage,17072,8269,0.2146746306308833,0.1039798805958377
2014,State,NY,Asian,Rented,136668,78714,0.5475173667502745,0.3153428894522502
2014,State,NY,Asian,Total,225081,125294,0.4764687950818447,0.2652319885608983
2014,State,NY,Black,Owned,133278,65116,0.4375666882147812,0.2137831635471996
2014,State,NY,Black,Owned With Mortgage,114481,56072,0.5096788267773424,0.249637155260478
2014,State,NY,Black,Owned Without Mortgage,18797,9044,0.2350359488037011,0.1130853391348546
2014,State,NY,Black,Rented,378095,212980,0.5766588120231215,0.3248305156609046
2014,State,NY,Black,Total,511373,278096,0.5325393072938515,0.2896067082232649
2014,State,NY,Hispanic,Owned,113426,54492,0.4350440889868788,0.2090034251025954
2014,State,NY,Hispanic,Owned With Mortgage,97929,47577,0.4960314043503964,0.2409877168362568
2014,State,NY,Hispanic,Owned Without Mortgage,15497,6915,0.2448260608347657,0.1092451578642927
2014,State,NY,Hispanic,Rented,486417,272770,0.6059964642153517,0.3398270528456956
2014,State,NY,Hispanic,Total,599843,327262,0.5640824302849446,0.3077517688497784
2014,State,NY,Multiracial,Owned,11353,5779,0.3240936340033114,0.1649728803979446
2014,State,NY,Multiracial,Owned With Mortgage,9683,4630,0.3934259710898748,0.1881196164336096
2014,State,NY,Multiracial,Owned Without Mortgage,1670,1149,0.1602994816730658,0.1102898829175465
2014,State,NY,Multiracial,Rented,26599,15986,0.522809914067162,0.3142087780204021
2014,State,NY,Multiracial,Total,37952,21765,0.4417800645456367,0.2533553726618203
2014,State,NY,NHPI,Owned,163,77,0.7244444444444444,0.3422222222222222
2014,State,NY,NHPI,Owned With Mortgage,163,77,1.0,0.4723926380368098
2014,State,NY,NHPI,Owned Without Mortgage,0,0,0.0,0.0
2014,State,NY,NHPI,Rented,281,0,1.0,0.0
2014,State,NY,NHPI,Total,444,77,0.8774703557312253,0.1521739130434782
2014,State,NY,Other,Owned,4308,2438,0.4078000756970844,0.230783794044112
2014,State,NY,Other,Owned With Mortgage,3881,2216,0.4738705739529914,0.2705738705811966
2014,State,NY,Other,Owned Without Mortgage,427,222,0.1798652063331929,0.0935130581718618
2014,State,NY,Other,Rented,9478,6463,0.6074083568610613,0.4141886695453089
2014,State,NY,Other,Total,13786,8901,0.5268266584723709,0.3401482726798762
2014,State,NY,White,Owned,820811,347230,0.2748438537327086,0.11626797319135
2014,State,NY,White,Owned With Mortgage,571638,234695,0.3174387571671813,0.1303294902238672
2014,State,NY,White,Owned Without Mortgage,249173,112535,0.210151803058417,0.0949117005227569
2014,State,NY,White,Rented,680458,356368,0.4735894098826769,0.2480272269525198
2014,State,NY,White,Total,1501269,703598,0.3394022932689504,0.1590672789414684
2014,State,OH,AIAN,Owned,571,346,0.166084933095986,0.1006399069237929
2014,State,OH,AIAN,Owned With Mortgage,357,188,0.1381044487350096,0.0727272727272727
2014,State,OH,AIAN,Owned Without Mortgage,214,158,0.2508792497069168,0.1852286049237983
2014,State,OH,AIAN,Rented,2419,1395,0.6627397260380822,0.3821917808219178
2014,State,OH,AIAN,Total,2990,1741,0.4218397290898702,0.245626410814334
2014,State,OH,All,Owned,600563,233037,0.2011782684051439,0.0780633840781856
2014,State,OH,All,Owned With Mortgage,467665,176572,0.2436398569490474,0.0919888741400505
2014,State,OH,All,Owned Without Mortgage,132898,56465,0.1247007933839341,0.0529822141039189
2014,State,OH,All,Rented,690866,360281,0.4726064271663206,0.2464604079257118
2014,State,OH,All,Total,1291429,593318,0.2904013425504768,0.1334183635604721
2014,State,OH,Asian,Owned,7701,3443,0.1896798029409359,0.0848029556423399
2014,State,OH,Asian,Owned With Mortgage,6612,2806,0.2275135916012662,0.0965521987259651
2014,State,OH,Asian,Owned Without Mortgage,1089,637,0.0943837753203328,0.0552088749902929
2014,State,OH,Asian,Rented,11766,7380,0.3774420171644051,0.2367433356732108
2014,State,OH,Asian,Total,19467,10823,0.2712301282746019,0.1507948671381996
2014,State,OH,Black,Owned,61480,26919,0.3134639603176704,0.1372501032894137
2014,State,OH,Black,Owned With Mortgage,50532,21914,0.3644809255697954,0.1580629107337944
2014,State,OH,Black,Owned Without Mortgage,10948,5005,0.1904331187788485,0.0870586189271525
2014,State,OH,Black,Rented,190731,113596,0.5651188423900909,0.3365747571937447
2014,State,OH,Black,Total,252211,140515,0.4726265232391176,0.2633156996499436
2014,State,OH,Hispanic,Owned,11611,5069,0.2404182627557924,0.104959105476364
2014,State,OH,Hispanic,Owned With Mortgage,8939,4103,0.2607414753549281,0.1196803080286439
2014,State,OH,Hispanic,Owned Without Mortgage,2672,966,0.1906936911085498,0.0689409078233656
2014,State,OH,Hispanic,Rented,30815,16933,0.5284957210481246,0.2904110998532594
2014,State,OH,Hispanic,Total,42426,22002,0.3979850283839891,0.2063938762537475
2014,State,OH,Multiracial,Owned,5685,2128,0.2213612647005295,0.0828595903937777
2014,State,OH,Multiracial,Owned With Mortgage,4905,1853,0.2611821086157615,0.0986687966118743
2014,State,OH,Multiracial,Owned Without Mortgage,780,275,0.1130107215253549,0.0398435235998261
2014,State,OH,Multiracial,Rented,15991,8991,0.4813376677672024,0.2706339172765336
2014,State,OH,Multiracial,Total,21676,11119,0.3679885916295157,0.1887647697879431
2014,State,OH,NHPI,Owned,83,0,0.2069825436408977,0.0
2014,State,OH,NHPI,Owned With Mortgage,83,0,0.2069825436408977,0.0
2014,State,OH,NHPI,Rented,210,0,0.65625,0.0
2014,State,OH,NHPI,Total,293,0,0.406380027739251,0.0
2014,State,OH,Other,Owned,341,244,0.2687155240346729,0.1922773837667454
2014,State,OH,Other,Owned With Mortgage,114,17,0.1276595744680851,0.019036954087346
2014,State,OH,Other,Owned Without Mortgage,227,227,0.6037234042553191,0.6037234042553191
2014,State,OH,Other,Rented,687,344,0.3453996982659628,0.1729512316998491
2014,State,OH,Other,Total,1028,588,0.3155310005601596,0.1804788213189073
2014,State,OH,White,Owned,513091,194888,0.1922112435793036,0.0730078384122638
2014,State,OH,White,Owned With Mortgage,396123,145691,0.2337218440985056,0.0859611009418201
2014,State,OH,White,Owned Without Mortgage,116968,49197,0.1200208503343197,0.0504810356582245
2014,State,OH,White,Rented,438247,211642,0.4401599350185325,0.2125658110064772
2014,State,OH,White,Total,951338,406530,0.259569131906169,0.1109202398749886
2014,State,OK,AIAN,Owned,10761,4367,0.1903254333198089,0.077237354001238
2014,State,OK,AIAN,Owned With Mortgage,7250,3264,0.2289666497113125,0.10308236481929
